lemma,count
"(u'noun', u'\u05d4\u05d9\u05ea\u05e4\u05d5\u05e5')",3
"(u'noun', u'\u05de\u05e2\u05d5\u05e3')",3
"(u'noun', u'\u05d4\u05d9\u05d8\u05d4\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d3\u05d9\u05d9\u05d8')",3
"(u'noun', u'\u05e9\u05d2\u05e8\u05d9\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d9\u05d5\u05e2\u05e5')",3
"(u'noun', u'\u05dc\u05d9\u05e0\u05d5')",3
"(u'noun', u'\u05d2\u05dc\u05e7\u05e1\u05d9\u05d4')",3
"(u'noun', u'\u05e2\u05d9')",3
"(u'noun', u'\u05d4\u05d7\u05dc\u05d4')",3
"(u'noun', u'\u05e1\u05de\u05d8\u05d4')",3
"(u'noun', u'\u05d4\u05d7\u05de\u05e6\u05d4')",3
"(u'noun', u'\u05e2\u05e7\u05d5\u05de\u05d4')",3
"(u'noun', u'\u05e7\u05d9\u05e4\u05d0\u05d5\u05df')",3
"(u'noun', u'\u05e2\u05e8\u05d5\u05d1\u05d4')",3
"(u'noun', u'\u05e4\u05e1\u05d3\u05e8')",3
"(u'noun', u'\u05e9\u05d9\u05e4\u05d8')",3
"(u'noun', u'\u05d9\u05e8\u05d5\u05e9\u05d4')",3
"(u'noun', u'\u05d4\u05ea\u05e2\u05e7\u05e9\u05d5\u05ea')",3
"(u'noun', u'\u05d4\u05de\u05d9\u05e1\u05d8\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05d9\u05e9\u05d5\u05ea')",3
"(u'noun', u'\u05bc\u05b6\u05d0\u05b1\u05de\u05b6\u05ea')",3
"(u'noun', u'\u05d4\u05d8\u05e8\u05d3\u05d4')",3
"(u'noun', u'\u05de\u05e9\u05d5\u05e2\u05de\u05dd/\u05ea')",3
"(u'noun', u'\u05db\u05e9\u05dc')",3
"(u'noun', u""\u05d4\u05e1\u05e0\u05d3\u05d5\u05d5\u05d9\u05e6'\u05d9\u05dd"")",3
"(u'noun', u'\u05d4\u05e1\u05e4\u05e7\u05d4')",3
"(u'noun', u'\u05d4\u05e1\u05d5\u05e4\u05e9')",3
"(u'noun', u'\u05d4\u05e4\u05e8\u05d7\u05d4')",3
"(u'noun', u'\u05e4\u05e8\u05d5\u05dc\u05d5\u05d2')",3
"(u'noun', u'\u05ea\u05e8\u05d9\u05e1')",3
"(u'noun', u'\u05d1\u05dc\u05d9\u05dc\u05d4')",3
"(u'noun', u'\u05db\u05d5\u05db\u05d1\u05d9\u05ea')",3
"(u'noun', u'\u05e7\u05d9\u05d8\u05d5\u05df')",3
"(u'noun', u'\u05e4\u05d9\u05df')",3
"(u'noun', u'\u05d9\u05e0\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05d9\u05d1\u05d1\u05d4')",3
"(u'noun', u'\u05d4\u05e9\u05e8\u05e6\u05d4')",3
"(u'noun', u'\u05d0\u05de\u05d9\u05ea\u05d4')",3
"(u'noun', u'\u05d3\u05d5\u05dd')",3
"(u'noun', u'\u05d8\u05d1\u05d7')",3
"(u'noun', u'\u05ea\u05e4\u05e8')",3
"(u'noun', u'\u05e2\u05db\u05d5\u05d6')",3
"(u'noun', u'\u05de\u05d4\u05e0\u05d3\u05e1')",3
"(u'noun', u'\u05d4\u05e4\u05d5\u05e7\u05d9\u05de\u05d5\u05df')",3
"(u'noun', u'\u05db\u05e8\u05e1')",3
"(u'noun', u'\u05d0\u05e2')",3
"(u'noun', u'\u05d4\u05d9\u05d9\u05d3\u05d4')",3
"(u'noun', u'\u05d5\u05d5\u05d4')",3
"(u'noun', u'\u05e1\u05d0\u05d5')",3
"(u'noun', u'\u05e6\u05e2\u05d9\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d7\u05d1\u05e8/\u05d4')",3
"(u'noun', u'\u05d0\u05e9\u05d5\u05d7')",3
"(u'noun', u'\u05d0\u05d9\u05de\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05ea\u05de\u05d8\u05d9\u05e7\u05d0\u05d9')",3
"(u'noun', u'\u05d3\u05d9\u05e7\u05d8\u05d8\u05d5\u05e8\u05d4')",3
"(u'noun', u'\u05e2\u05e8\u05e1\u05dc')",3
"(u'noun', u'\u05e6\u05e8\u05e6\u05e8')",3
"(u'noun', u'\u05d4\u05e2\u05d9\u05e0\u05d9\u05d9\u05df')",3
"(u'noun', u'\u05dc\u05d9\u05de\u05d5\u05e0\u05d3\u05d4')",3
"(u'noun', u'\u05e4\u05d8\u05e0\u05d8')",3
"(u'noun', u'\u05de\u05d9\u05db\u05d0')",3
"(u'noun', u'\u05e7\u05e8\u05d9\u05d6\u05d4')",3
"(u'noun', u'\u05d1\u05e9')",3
"(u'noun', u'\u05e4\u05d9\u05e7\u05e6\u05d9\u05d4')",3
"(u'noun', u'\u05d4\u05d3\u05d7\u05e7\u05d4')",3
"(u'noun', u'\u05d0\u05d9\u05e9\u05de\u05d5\u05d6\u05e8')",3
"(u'noun', u'\u05dc\u05d9\u05e4\u05d4')",3
"(u'noun', u'\u05d4\u05e6\u05d8\u05e8\u05e4\u05d5\u05ea')",3
"(u'noun', u'\u05ea\u05e7\u05e8\u05d9\u05ea')",3
"(u'noun', u'\u05de\u05e8\u05db\u05d5\u05dc\u05ea')",3
"(u'noun', u'\u05e9\u05de\u05e4\u05d5')",3
"(u'noun', u'\u05d4\u05d9\u05d5\u05d5\u05dc\u05d3')",3
"(u'noun', u'\u05de\u05db\u05e0\u05d4')",3
"(u'noun', u'\u05e2\u05d9\u05ea\u05d5\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05db\u05d5\u05de\u05ea\u05d4')",3
"(u'noun', u'\u05d4\u05de\u05ea\u05d5\u05de\u05d8\u05de\u05ea')",3
"(u'noun', u'\u05d0\u05e8\u05e1\u05e0\u05dc')",3
"(u'noun', u'\u05d9\u05d0\u05d0\u05dc\u05d4')",3
"(u'noun', u'\u05d7\u05de\u05d3\u05d4')",3
"(u'noun', u'\u05d3\u05e8\u05d5\u05e8')",3
"(u'noun', u'\u05e7\u05d1\u05d9\u05e2\u05d5\u05ea')",3
"(u'noun', u'\u05d0\u05d9\u05d9\u05dc')",3
"(u'noun', u'\u05e0\u05e2\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d0\u05d9\u05e0\u05d8\u05dc\u05d9\u05d2\u05e0\u05e6\u05d9\u05d4')",3
"(u'noun', u'\u05de\u05e1\u05ea\u05d5\u05e8\u05d9\u05df')",3
"(u'noun', u'\u05d4\u05d1\u05d7\u05e0\u05d4')",3
"(u'noun', u'\u05e6\u05e0\u05e2\u05d4')",3
"(u'noun', u'\u05e1')",3
"(u'noun', u'\u05e8\u05e2\u05d9')",3
"(u'noun', u'\u05e0\u05d9\u05e8\u05d0\u05d5\u05ea')",3
"(u'noun', u'\u05d1\u05e6\u05e2')",3
"(u'noun', u'\u05d9\u05d2\u05d5\u05df')",3
"(u'noun', u'\u05e4\u05e0\u05d8\u05d4')",3
"(u'noun', u'\u05d2\u05d5\u05d9\u05d0\u05d1\u05d4')",3
"(u'noun', u'\u05d4\u05e4\u05d9\u05d5\u05d6')",3
"(u'noun', u'\u05d1\u05d5\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d1\u05e8\u05d3')",3
"(u'noun', u'\u05d4\u05d0\u05e7\u05e1\u05d8\u05e8\u05d0')",3
"(u'noun', u'\u05ea\u05d7\u05d6\u05d5\u05e7\u05d4')",3
"(u'noun', u'\u05e7\u05e8\u05d5\u05df')",3
"(u'noun', u'\u05d4\u05d6\u05d3\u05e7\u05e0\u05d5\u05ea')",3
"(u'noun', u""\u05d2'\u05d5\u05e0\u05d9"")",3
"(u'noun', u'\u05d0\u05e7\u05e1\u05d8\u05e8\u05d4')",3
"(u'noun', u'\u05e8\u05e0\u05d3\u05d5\u05dd')",3
"(u'noun', u'\u05d7\u05dc\u05d0\u05d4')",3
"(u'noun', u'\u05e7\u05dc\u05de\u05e0\u05d8\u05d9\u05e0\u05d4')",3
"(u'noun', u'\u05ea\u05e0\u05d5\u05de\u05d4')",3
"(u'noun', u'\u05d5\u05e0\u05d0\u05e8')",3
"(u'noun', u'\u05dc\u05d0\u05d5\u05e4\u05e8')",3
"(u'noun', u'\u05e1\u05d9\u05d2\u05dc\u05d9\u05ea')",3
"(u'noun', u'\u05d1\u05d9\u05dc\u05d5\u05e9')",3
"(u'noun', u'\u05db\u05d1\u05d3\u05d5\u05ea')",3
"(u'noun', u'\u05e1\u05e4\u05d5\u05e0\u05e1\u05e8')",3
"(u'noun', u'\u05e4\u05d9\u05d0\u05d4')",3
"(u'noun', u'\u05d3\u05d9\u05e1\u05e7\u05de\u05df')",3
"(u'noun', u'\u05d4\u05e9\u05d7\u05d5\u05dd')",3
"(u'noun', u'\u05e9\u05e7\u05dd')",3
"(u'noun', u""\u05d7'"")",3
"(u'noun', u'\u05ea\u05d1\u05d5\u05e1\u05d4')",3
"(u'noun', u'\u05de\u05d0\u05e4\u05e8\u05d4')",3
"(u'noun', u'\u05d1\u05d5\u05e8\u05d2')",3
"(u'noun', u""\u05de\u05e1\u05d2'"")",3
"(u'noun', u'\u05d4\u05e2\u05dc\u05d9\u05d5\u05e0\u05d9\u05ea')",3
"(u'noun', u'\u05d1\u05d4\u05e9\u05e8\u05d3\u05d5\u05ea')",3
"(u'noun', u'\u05e1\u05e7\u05d5\u05e3')",3
"(u'noun', u'\u05e4\u05e0\u05d8\u05d5\u05de\u05d9\u05de\u05d4')",3
"(u'noun', u'\u05e7\u05e8\u05d9\u05e6\u05d4')",3
"(u'noun', u'\u05e8\u05e7\u05d9\u05e2')",3
"(u'noun', u'\u05e1\u05d9\u05d3')",3
"(u'noun', u'\u05d4\u05e4\u05d9\u05ea\u05e8\u05d5\u05df')",3
"(u'noun', u'\u05db\u05e8')",3
"(u'noun', u'\u05e2\u05d9\u05ea\u05d5\u05d9')",3
"(u'noun', u'\u05e1\u05dc\u05e0\u05d2')",3
"(u'noun', u'\u05e8\u05e2\u05e3')",3
"(u'noun', u'\u05e7\u05d0\u05d5\u05e0\u05d8\u05e8')",3
"(u'noun', u'\u05d4\u05d8\u05d5\u05d8\u05d0\u05dc\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05e7\u05d5\u05d8\u05e8')",3
"(u'noun', u'\u05db\u05e8\u05dd')",3
"(u'noun', u'\u05de\u05e8\u05e4\u05d0')",3
"(u'noun', u'\u05d3\u05d9\u05d9\u05d2')",3
"(u'noun', u'\u05d1\u05d5\u05d6')",3
"(u'noun', u'\u05dc\u05e9\u05d5\u05e4\u05d9\u05e0\u05d2')",3
"(u'noun', u'\u05de\u05d5\u05e7\u05d4')",3
"(u'noun', u'\u05db\u05d5\u05d4\u05df')",3
"(u'noun', u'\u05e1\u05d9\u05d9\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05e9\u05e8\u05d9\u05d5\u05df')",3
"(u'noun', u""\u05e1\u05e0\u05d3\u05d5\u05d5\u05d9\u05e6'\u05d9\u05dd"")",3
"(u'noun', u'\u05e9\u05d9\u05e8\u05d5\u05e9')",3
"(u'noun', u'\u05d7\u05d5\u05d1\u05d1\u05ea')",3
"(u'noun', u'\u05de\u05e4\u05e7\u05d7')",3
"(u'noun', u'\u05e8\u05e9\u05de\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05d0\u05e0\u05d9\u05d5\u05d3\u05e2\u05ea')",3
"(u'noun', u'\u05d4\u05de\u05ea\u05e7\u05d4')",3
"(u'noun', u'\u05de\u05e6\u05d0\u05d9')",3
"(u'noun', u'\u05e1\u05e4\u05df')",3
"(u'noun', u'\u05de\u05ea\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05e4\u05dc\u05e6\u05df')",3
"(u'noun', u'\u05e4\u05d0\u05e9\u05dc\u05d5\u05ea')",3
"(u'noun', u'\u05d1\u05d0\u05d9\u05d6\u05d5')",3
"(u'noun', u'\u05d2\u05d9\u05d3\u05d5\u05dc')",3
"(u'noun', u'\u05d7\u05d1\u05d9\u05d1\u05d5\u05ea')",3
"(u'noun', u'\u05db\u05e8\u05d9\u05db\u05d4')",3
"(u'noun', u'\u05d4\u05e9\u05de\u05e0\u05d4')",3
"(u'noun', u'\u05e9\u05dc\u05d4\u05d9')",3
"(u'noun', u'\u05e7\u05e1\u05d3\u05d4')",3
"(u'noun', u'\u05e7\u05e8\u05de\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05de\u05e8\u05e7\u05dd')",3
"(u'noun', u'\u05de\u05e9\u05e7\u05e4\u05d9\u05d9\u05dd')",3
"(u'noun', u'_')",3
"(u'noun', u'\u05d4\u05ea\u05d0\u05d5\u05e8\u05d9\u05d4')",3
"(u'noun', u'\u05d9\u05d4\u05d3\u05d5\u05ea')",3
"(u'noun', u'\u05d2\u05d1\u05d9\u05e8')",3
"(u'noun', u'\u05e1\u05d1\u05d9\u05ea')",3
"(u'noun', u'\u05d4\u05d4\u05d9\u05ea\u05d1\u05d8\u05dc')",3
"(u'noun', u'\u05e4\u05d0\u05dc\u05d5\u05e7\u05d5\u05ea')",3
"(u'noun', u'\u05d7\u05d2\u05d9\u05d2\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05d3\u05e4\u05e8')",3
"(u'noun', u'\u05d7\u05d5\u05e8\u05de\u05d4')",3
"(u'noun', u'\u05d9\u05d9\u05e9\u05d5\u05df')",3
"(u'noun', u'\u05de\u05d9\u05e6\u05d5\u05d9')",3
"(u'noun', u'\u05d0')",3
"(u'noun', u'\u05e2\u05e6\u05dc\u05df')",3
"(u'noun', u'\u05e2\u05ea\u05d9\u05e7\u05d5\u05ea')",3
"(u'noun', u'\u05d9\u05d3\u05e2\u05df')",3
"(u'noun', u'\u05e2\u05d8\u05dc\u05e3')",3
"(u'noun', u'\u05de\u05d5\u05de\u05d7\u05d4')",3
"(u'noun', u'\u05e2\u05d6\u05e8')",3
"(u'noun', u'\u05ea\u05de\u05e8\u05d5\u05e8')",3
"(u'noun', u'\u05d1\u05e8\u05d9\u05d5\u05df')",3
"(u'noun', u'\u05de\u05e1\u05d5\u05e7')",3
"(u'noun', u'\u05d0\u05e4\u05e0\u05d4')",3
"(u'noun', u'\u05d7\u05d5\u05ea\u05dd')",3
"(u'noun', u'\u05e1\u05de\u05de\u05df')",3
"(u'noun', u'\u05de\u05d9\u05d6\u05d5\u05d2')",3
"(u'noun', u'\u05d9\u05e4\u05d9\u05d9\u05e4\u05d9\u05d4')",3
"(u'noun', u'\u05e4\u05e8\u05e0\u05d5\u05d9\u05d4')",3
"(u'noun', u'\u05e1\u05d0\u05d5\u05ea')",3
"(u'noun', u'\u05e1\u05e4\u05d5\u05d2')",3
"(u'noun', u'\u05d4\u05e7\u05d1\u05e6\u05d5\u05ea')",3
"(u'noun', u'\u05e2\u05e9\u05d9\u05e8\u05d9\u05d9\u05d4')",3
"(u'noun', u'\u05de\u05e9\u05ea\u05de\u05d8')",3
"(u'noun', u'\u05d4\u05d1\u05e8\u05d4')",3
"(u'noun', u""\u05d4\u05e4\u05d5\u05d2'\u05d9"")",3
"(u'noun', u'\u05d4\u05d3\u05e4\u05e1')",3
"(u'noun', u'\u05d8\u05d9\u05d5\u05d8\u05d4')",3
"(u'noun', u'\u05e7\u05d5\u05e0\u05e1\u05e4\u05d8')",3
"(u'noun', u'\u05d1\u05d9\u05e2\u05d5\u05e8')",3
"(u'noun', u'\u05e9\u05d9\u05db\u05d7\u05d4')",3
"(u'noun', u'\u05de\u05d5\u05e6\u05e7')",3
"(u'noun', u'\u05d3\u05d9\u05d2')",3
"(u'noun', u'\u05de\u05e9\u05d5\u05d8')",3
"(u'noun', u'\u05d2\u05d3')",3
"(u'noun', u'\u05e6\u05de\u05d7\u05d5\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05d7\u05e9\u05d3\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05e0\u05d6\u05e7\u05e7')",3
"(u'noun', u'\u05e8\u05db\u05e1')",3
"(u'noun', u'\u05d1\u05d9\u05e1\u05e7\u05d5\u05d5\u05d9\u05d8')",3
"(u'noun', u'\u05db\u05dc\u05d1\u05dc\u05d1')",3
"(u'noun', u'\u05d1\u05ea\u05d5\u05dc\u05d4')",3
"(u'noun', u'\u05d4\u05ea\u05d2\u05d9\u05d9\u05e1\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05e9\u05db\u05df')",3
"(u'noun', u'\u05d4\u05d0\u05d0\u05d0\u05dd')",3
"(u'noun', u'\u05e9\u05e8\u05d5\u05d5\u05dc')",3
"(u'noun', u'\u05e9\u05e8\u05d8\u05d5\u05d8')",3
"(u'noun', u'\u05d4\u05d1\u05e0\u05d6\u05d5\u05e0\u05d4')",3
"(u'noun', u'\u05d4\u05d2\u05d9\u05d0\u05d5\u05e4\u05d9\u05d6\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05d3\u05d2\u05d4')",3
"(u'noun', u'\u05d4\u05ea\u05d1\u05dc\u05d1\u05dc\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05d3\u05d3')",3
"(u'noun', u'\u05e1\u05d5\u05d3\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05e0\u05d5\u05d3\u05d9\u05e1\u05d8')",3
"(u'noun', u'\u05d1\u05d5\u05e7\u05e1\u05e8')",3
"(u'noun', u'\u05d7\u05de\u05d3\u05df')",3
"(u'noun', u'\u05e9\u05d5\u05e7\u05d5')",3
"(u'noun', u'\u05e1\u05d2\u05d5\u05e8')",3
"(u'noun', u'\u05d3\u05d2\u05d9\u05de\u05d4')",3
"(u'noun', u'\u05d7\u05d1\u05d8\u05d4')",3
"(u'noun', u""\u05de\u05e1\u05d0\u05d6'"")",3
"(u'noun', u'\u05ea\u05e4\u05d5\u05e1\u05d4')",3
"(u'noun', u'\u05ea\u05e8\u05d3')",3
"(u'noun', u'\u05de\u05e1\u05d3')",3
"(u'noun', u'\u05ea\u05e7\u05d3\u05d9\u05dd')",3
"(u'noun', u'\u05d7\u05d5\u05e8\u05e9\u05d4')",3
"(u'noun', u'\u05ea\u05d9\u05db\u05d5\u05e0\u05d9\u05e1\u05d8')",3
"(u'noun', u'\u05d0\u05d7\u05d7\u05d7')",3
"(u'noun', u'\u05db\u05e8\u05da')",3
"(u'noun', u'\u05d7\u05e9\u05d1\u05d5\u05e0\u05d9\u05ea')",3
"(u'noun', u'\u05e0\u05d9\u05d9\u05e8\u05ea')",3
"(u'noun', u'\u05e4\u05d5\u05e0\u05d3\u05d5')",3
"(u'noun', u'\u05e0\u05d9\u05e7\u05d9\u05dd')",3
"(u'noun', u'\u05e2\u05e6\u05d9\u05e5')",3
"(u'noun', u'\u05de\u05e8\u05d3\u05e3')",3
"(u'noun', u'\u05de\u05d5\u05e8\u05e9\u05ea')",3
"(u'noun', u'\u05d8\u05d1\u05dc\u05d4')",3
"(u'noun', u'\u05d4\u05d9\u05de\u05e0\u05e2\u05d5\u05ea')",3
"(u'noun', u'\u05e7\u05e0\u05d3\u05d5')",3
"(u'noun', u'\u05e4\u05e0\u05d9\u05de\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05e8\u05d9\u05ea\u05d5\u05e7')",3
"(u'noun', u'\u05d4\u05e2\u05e9\u05e8\u05d4')",3
"(u'noun', u'\u05d4\u05ea\u05e2\u05e6\u05d1\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05d0\u05d7\u05d3\u05d5\u05ea')",3
"(u'noun', u'\u05d4\u05d0\u05d5')",3
"(u'noun', u'\u05de\u05d2\u05d6\u05e8')",3
"(u'noun', u'\u05d0\u05d9\u05e0\u05d8\u05e8\u05d0\u05e7\u05e6\u05d9\u05d4')",3
"(u'noun', u'\u05d7\u05e1\u05da')",3
"(u'noun', u'\u05d0\u05d9\u05de\u05d5\u05e5')",3
"(u'noun', u'\u05d9\u05d3\u05d9\u05ea')",3
"(u'noun', u'\u05d0\u05e8')",3
"(u'noun', u'\u05d0\u05d9\u05dc\u05d5\u05e5')",3
"(u'noun', u'\u05e1\u05dc\u05e1\u05dc\u05d4')",3
"(u'noun', u'\u05d5\u05e8\u05d0\u05d8')",3
"(u'noun', u'\u05d2\u05e4\u05e8\u05d5\u05e8')",3
"(u'noun', u'\u05de\u05e0\u05d5\u05e3')",3
"(u'noun', u'\u05d4\u05e1\u05e4\u05e8\u05d9\u05d9')",3
"(u'noun', u'\u05d7\u05de\u05d5\u05e8')",3
"(u'noun', u'\u05e9\u05d9\u05db\u05d5\u05dc')",3
"(u'noun', u'\u05ea\u05d5\u05e7\u05e4\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05d7\u05e8\u05d5\u05d6\u05ea')",3
"(u'noun', u'\u05de\u05d6\u05ea\u05d5\u05de\u05e8\u05ea')",3
"(u'noun', u'\u05d2\u05d5\u05d1')",3
"(u'noun', u'\u05ea\u05de\u05d4\u05d9\u05dc')",3
"(u'noun', u'\u05e8\u05db\u05d9\u05d1\u05d4')",3
"(u'noun', u'\u05e2\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05e1\u05d9\u05dc\u05d4')",3
"(u'noun', u'\u05d5\u05ea')",3
"(u'noun', u'\u05e8\u05d5\u05de\u05e0\u05d8\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05d4\u05d2\u05d1\u05dc\u05d4')",3
"(u'noun', u'\u05ea\u05d9\u05ea')",3
"(u'noun', u'\u05e7\u05e8\u05e7\u05e1')",3
"(u'noun', u'\u05db\u05e4\u05d9\u05e4\u05d4')",3
"(u'noun', u'\u05d8\u05d1\u05e2\u05d9\u05d5\u05ea')",3
"(u'noun', u'\u05d4\u05e9\u05d9\u05e2\u05d5\u05e8\u05d9')",3
"(u'noun', u'\u05dc\u05d1\u05d9\u05d0\u05d4')",3
"(u'noun', u'\u05e1\u05db\u05e1\u05d5\u05da')",3
"(u'noun', u'\u05d9\u05dc\u05e0\u05d4')",3
"(u'noun', u'\u05d8\u05d5\u05d5\u05d9\u05d9\u05d4')",3
"(u'noun', u'\u05d1\u05d9\u05e6\u05e4\u05e8')",3
"(u'noun', u'\u05d1\u05d7')",3
"(u'noun', u'\u05e1\u05d1\u05e1\u05d5\u05d3')",3
"(u'noun', u'\u05ea\u05d5\u05e2\u05d1\u05d4')",3
"(u'noun', u'\u05de\u05d4\u05e4\u05da')",3
"(u'noun', u'\u05d4\u05d5\u05d2\u05d4')",3
"(u'noun', u'\u05de\u05d8\u05d5\u05e4\u05dc')",3
"(u'noun', u'\u05d2\u05d9\u05dc\u05d4')",3
"(u'noun', u'\u05d1\u05e1\u05d3\u05e8')",3
"(u'noun', u'\u05d0\u05d5\u05d5\u05d5')",3
"(u'noun', u'\u05d0\u05e8\u05e1')",3
"(u'noun', u'\u05e7\u05e8\u05d9\u05d9\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05ea\u05de\u05d8\u05d9\u05e7\u05d4')",3
"(u'noun', u'\u05d4\u05e4\u05e6\u05e6\u05d4')",3
"(u'noun', u'\u05de\u05d2\u05d1\u05d5\u05df')",3
"(u'noun', u'\u05d0\u05d9\u05d8\u05e8')",3
"(u'noun', u'\u05e1\u05d9\u05d9\u05e8')",3
"(u'noun', u'\u05d7\u05d9\u05d8\u05d4')",3
"(u'noun', u'\u05d6\u05d0\u05d1')",3
"(u'noun', u'\u05db\u05dc\u05d9\u05d4')",3
"(u'noun', u'\u05e7\u05d8\u05d9\u05e4\u05d4')",3
"(u'noun', u'\u05d2\u05d6\u05e8\u05d4')",3
"(u'noun', u'\u05dc\u05d7\u05e9\u05d5\u05e9')",3
"(u'noun', u'\u05e4\u05e8\u05d5\u05d3\u05d4')",3
"(u'noun', u'\u05d7\u05d7\u05d7\u05d7\u05d7\u05d7')",3
"(u'noun', u'\u05de\u05e0\u05d7')",3
"(u'noun', u'\u05e9\u05d9\u05d2\u05d5\u05e2')",3
"(u'noun', u'\u05e6\u05e4\u05d9\u05e8\u05d4')",3
"(u'noun', u'\u05de\u05e9\u05db\u05d1')",3
"(u'noun', u'\u05ea\u05de\u05e0\u05d5\u05df')",3
"(u'noun', u'\u05d4\u05e2\u05d3\u05e4\u05d4')",3
"(u'noun', u'\u05e0\u05d9\u05d5\u05d5\u05d8')",3
"(u'noun', u'\u05db\u05e4\u05d9\u05dc')",3
"(u'noun', u'\u05ea\u05d9\u05d9\u05e8\u05d5\u05ea')",3
"(u'noun', u'\u05d9\u05d9\u05e1\u05dc')",3
"(u'noun', u'\u05de\u05d8\u05e2')",3
"(u'noun', u'\u05d0\u05d1\u05d6\u05dd')",3
"(u'noun', u'\u05d7\u05d5\u05e8\u05d9\u05d9\u05df')",3
"(u'noun', u'\u05e7\u05d9\u05d3\u05d5\u05e9')",3
"(u'noun', u'\u05d0\u05d5\u05e0\u05d5\u05ea')",3
"(u'noun', u'\u05d4\u05d1\u05e4\u05e0\u05d5\u05db\u05d5')",3
"(u'noun', u'\u05d4\u05e4\u05e8\u05e9\u05d4')",3
"(u'noun', u'\u05dc\u05d8\u05d0\u05d4')",3
"(u'noun', u'\u05e4\u05d5\u05e8\u05e5')",3
"(u'noun', u'\u05d4\u05d9\u05e9\u05ea\u05e3')",3
"(u'noun', u'\u05e8\u05e1\u05e4\u05e7\u05d8')",3
"(u'noun', u'\u05d4\u05e9\u05de\u05e2\u05d4')",3
"(u'noun', u'\u05d4\u05e7\u05d9\u05e9\u05e7\u05d5\u05e9\u05d9\u05dd')",3
"(u'noun', u'\u05d1\u05e7\u05ea\u05d4')",3
"(u'noun', u'\u05de\u05e2\u05d5\u05e8\u05d1\u05d5\u05ea')",3
"(u'noun', u'\u05d0\u05e4\u05d9\u05d6\u05d5\u05d3\u05d4')",3
"(u'noun', u'\u05de\u05e1\u05de\u05e8')",3
"(u'noun', u'\u05d4\u05d8\u05d9\u05d9\u05de\u05d9\u05e0\u05d2')",3
"(u'noun', u'\u05d0\u05d5\u05d1\u05d9\u05d9\u05e7\u05d8')",3
"(u'noun', u'\u05e1\u05e0\u05d3\u05dc\u05e8')",3
"(u'noun', u'\u05de\u05de\u05d7\u05d8\u05d4')",3
"(u'noun', u'\u05de\u05d3\u05e9\u05d0\u05d4')",3
"(u'noun', u'\u05d0\u05e9\u05db\u05d5\u05dc')",3
"(u'noun', u'\u05e4\u05d7\u05d9\u05ea')",3
"(u'noun', u'\u05e2\u05e6\u05e8')",3
"(u'noun', u'\u05ea\u05d4\u05dc\u05d5\u05db\u05d4')",3
"(u'noun', u'\u05ea\u05d6\u05d4')",3
"(u'noun', u'\u05d0\u05d1\u05d8\u05dc\u05d4')",3
"(u'noun', u'\u05ea\u05e2\u05d1\u05d5\u05e8\u05d4')",3
"(u'noun', u'\u05e8\u05d9\u05d2\u05d5\u05dc')",3
"(u'noun', u'\u05d9\u05d5')",3
"(u'noun', u'\u05d4\u05ea\u05db\u05e0\u05e1\u05d5\u05ea')",3
"(u'noun', u'\u05de\u05e2\u05de\u05e1\u05d4')",3
"(u'noun', u'\u05d4\u05d2\u05e8\u05e1\u05d0')",3
"(u'noun', u'\u05d4\u05e7\u05e8\u05d0\u05d4')",3
"(u'noun', u'\u05d4\u05d3\u05d9\u05e2\u05d5\u05ea')",3
"(u'noun', u'\u05d4\u05d5\u05e2\u05d3\u05d4')",3
"(u'noun', u'\u05d4\u05d9\u05d5\u05de\u05d9\u05d5\u05dd')",3
"(u'noun', u'\u05d0\u05e6\u05d9\u05dc\u05d5\u05ea')",3
"(u'noun', u'\u05e7\u05d5\u05e7\u05d8\u05d9\u05d9\u05dc')",3
"(u'noun', u'\u05d4\u05d1\u05d9\u05d9\u05d1\u05d9')",3
"(u'noun', u'\u05e2\u05d5\u05e7\u05e5')",3
