type,user,age,sex,verb,bp
gen,153628,16,female,hwrid,F
gen,153628,16,female,`dkN,F
gen,153628,16,female,hwrid,F
gen,153628,16,female,aibd,F
gen,153628,16,female,`icb,F
gen,153628,16,female,ximM,F
gen,153628,16,female,ximM,F
gen,153628,16,female,siiM,F
gen,153628,16,female,xtK,F
gen,153628,16,female,siiM,F
gen,153628,16,female,Sinh,F
gen,153628,16,female,bzbz,F
gen,153628,16,female,hSpi`,F
gen,153628,16,female,hSpi`,F
gen,153628,16,female,hSpi`,F
gen,153628,16,female,hgdil,F
gen,153628,16,female,Sinh,F
gen,153628,16,female,Sinh,F
gen,153660,17,female,aibd,F
gen,153660,17,female,ht`rb,F
gen,153660,17,female,TlTl,T
gen,153660,17,female,qiST,F
gen,153660,17,female,Sbr,T
gen,153660,17,female,`icb,F
gen,153660,17,female,xibq,F
gen,153660,17,female,SlT,F
gen,153660,17,female,ird,F
gen,153660,17,female,Sinh,F
gen,153660,17,female,`zb,F
gen,153660,17,female,tps,F
gen,153660,17,female,hstkl,F
gen,15369,20,female,aibd,F
gen,15369,20,female,`icb,F
gen,15369,20,female,h`lh,F
gen,15369,20,female,Sbr,F
gen,15369,20,female,Sinh,F
gen,15369,20,female,niqh,F
gen,15369,20,female,hstkl,T
gen,15369,20,female,hwrid,F
gen,15369,20,female,Tipl,F
gen,15369,20,female,biTl,F
gen,15369,20,female,pg`,F
gen,15369,20,female,h`siq,F
gen,15369,20,female,Smr,F
gen,15369,20,female,SlT,F
gen,15369,20,female,qT`,F
gen,15369,20,female,ht`ll,F
gen,15369,20,female,pg`,F
gen,15369,20,female,hrg,F
gen,15369,20,female,Tipl,F
gen,15369,20,female,Tipl,F
gen,15369,20,female,bnh,F
gen,15369,20,female,SlT,F
gen,15369,20,female,bdq,F
gen,15369,20,female,hql,F
gen,15369,20,female,Sinh,F
gen,15369,20,female,aibd,F
gen,15369,20,female,bdq,F
gen,15369,20,female,bzbz,F
gen,15369,20,female,ntq`,F
gen,15369,20,female,hrs,F
gen,15369,20,female,bzbz,F
gen,153814,17,female,`dkN,F
gen,153814,17,female,aibd,F
gen,15383,20,male,lklK,F
gen,15383,20,male,hrgi`,F
gen,15383,20,male,pg`,F
gen,15383,20,male,niqh,F
gen,15383,20,male,hstkl,F
gen,15383,20,male,bdq,F
gen,15383,20,male,Sxrr,F
gen,15383,20,male,hql,F
gen,15383,20,male,Sixq,F
gen,15383,20,male,Sinh,F
gen,15383,20,male,h`lh,F
gen,15383,20,male,hSpi`,F
gen,15383,20,male,xiTT,F
gen,15383,20,male,Sab,F
gen,15383,20,male,hrs,F
gen,15383,20,male,hrs,F
gen,15383,20,male,kish,T
gen,15383,20,male,hrs,F
gen,15383,20,male,`ikb,F
gen,15383,20,male,hrg,F
gen,15383,20,male,hstkl,F
gen,15383,20,male,hwrid,F
gen,15383,20,male,`zb,F
gen,15383,20,male,ans,F
gen,15383,20,male,lxC,F
gen,153912,18,female,xibq,F
gen,153912,18,female,hSpi`,F
gen,153912,18,female,l`s,F
gen,153912,18,female,xdr,F
gen,153912,18,female,siiM,F
gen,153912,18,female,aibd,F
gen,153912,18,female,bzbz,F
gen,153952,18,female,Sbr,F
gen,153952,18,female,siiM,F
gen,153952,18,female,rcx,F
gen,153952,18,female,siiM,F
gen,153952,18,female,`zb,F
gen,153952,18,female,pg`,F
gen,153952,18,female,rcx,F
gen,153952,18,female,hrg,F
gen,153952,18,female,hriM,F
gen,153952,18,female,prC,F
gen,153952,18,female,siiM,F
gen,153952,18,female,bzbz,F
gen,153952,18,female,ht`ll,T
gen,153952,18,female,hriM,F
gen,153952,18,female,hstkl,T
gen,153952,18,female,rcx,F
gen,153952,18,female,prC,F
gen,153952,18,female,tps,F
gen,153952,18,female,akl,F
gen,153952,18,female,aibd,F
gen,154160,21,male,xidS,F
gen,154160,21,male,Tipl,F
gen,154160,21,male,mila,F
gen,154160,21,male,hxziq,F
gen,154160,21,male,tiqN,F
gen,154160,21,male,kish,F
gen,154160,21,male,hstkl,F
gen,154160,21,male,aibd,F
gen,154160,21,male,hstkl,F
gen,154160,21,male,SlT,F
gen,154160,21,male,`icb,F
gen,154160,21,male,bdq,F
gen,154517,15,female,Sth,F
gen,154517,15,female,hstkl,F
gen,154517,15,female,hstkl,T
gen,154517,15,female,hstkl,T
gen,154903,18,female,tiqN,F
gen,154903,18,female,hwrid,T
gen,154903,18,female,ximM,T
gen,155169,19,female,niqh,F
gen,155169,19,female,cb`,F
gen,155169,19,female,cb`,F
gen,155405,19,male,siiM,F
gen,155405,19,male,niSq,F
gen,155405,19,male,ziiN,F
gen,155405,19,male,hrg,F
gen,155405,19,male,Sth,F
gen,155405,19,male,Sinh,F
gen,155405,19,male,aibd,F
gen,155405,19,male,Sinh,F
gen,155405,19,male,bzbz,F
gen,155405,19,male,aibd,F
gen,155405,19,male,siiM,F
gen,155405,19,male,siiM,F
gen,155405,19,male,tiqN,F
gen,155405,19,male,h`lh,F
gen,155405,19,male,siiM,F
gen,155405,19,male,aibd,F
gen,155405,19,male,siiM,F
gen,155405,19,male,irh,F
gen,155405,19,male,hstkl,F
gen,155698,23,male,hstkl,F
gen,155698,23,male,bdq,F
gen,155698,23,male,hriM,F
gen,155698,23,male,bnh,F
gen,155698,23,male,hgSiM,F
gen,155698,23,male,hstkl,F
gen,155698,23,male,hstkl,F
gen,155698,23,male,Sinh,F
gen,155698,23,male,siiM,F
gen,155698,23,male,hStiN,F
gen,155698,23,male,hwrid,F
gen,155698,23,male,lklK,F
gen,155698,23,male,ziiN,F
gen,155698,23,male,`zb,F
gen,15571,17,female,hrs,F
gen,15571,17,female,hqpia,F
gen,15571,17,female,hqpia,F
gen,15571,17,female,gilx,T
gen,15571,17,female,hSpi`,F
gen,15571,17,female,SlT,F
gen,15571,17,female,SlT,F
gen,15571,17,female,tiqN,F
gen,15571,17,female,hziq,F
gen,15571,17,female,akl,T
gen,15571,17,female,hstkl,F
gen,15571,17,female,xibq,F
gen,15571,17,female,Sbr,T
gen,155748,19,female,ird,T
gen,155748,19,female,hstkl,F
gen,155748,19,female,aibd,F
gen,155748,19,female,bzbz,F
gen,155748,19,female,hxziq,F
gen,155748,19,female,kish,F
gen,155748,19,female,hziq,T
gen,155748,19,female,mila,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,Sxrr,F
gen,155748,19,female,Sxrr,F
gen,155748,19,female,h`lh,F
gen,155748,19,female,Sinh,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,aibd,F
gen,155748,19,female,tps,F
gen,155748,19,female,aibd,F
gen,155748,19,female,qr`,F
gen,155748,19,female,SlT,F
gen,155748,19,female,siiM,F
gen,155748,19,female,aibd,F
gen,155748,19,female,hciC,F
gen,155748,19,female,hgSiM,F
gen,155748,19,female,bzbz,F
gen,155748,19,female,SlT,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,bhh,F
gen,155748,19,female,bzbz,F
gen,155748,19,female,aibd,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,hriM,F
gen,155748,19,female,hrg,F
gen,155748,19,female,pqx,T
gen,155748,19,female,hSpi`,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,aibd,F
gen,155748,19,female,hstkl,F
gen,155748,19,female,aibd,F
gen,155748,19,female,Sixq,F
gen,155748,19,female,Sipr,F
gen,155748,19,female,akl,F
gen,155748,19,female,xibq,T
gen,155748,19,female,cb`,F
gen,155748,19,female,aibd,F
gen,156665,17,female,Sipr,F
gen,156665,17,female,Smr,F
gen,156955,17,female,pg`,F
gen,157039,17,female,aibd,F
gen,157039,17,female,aibd,F
gen,157039,17,female,aibd,F
gen,157039,17,female,xizq,F
gen,157039,17,female,xizq,F
gen,157039,17,female,xbT,T
gen,157193,17,female,aibd,F
gen,157199,18,female,htngS,F
gen,15736,17,female,aibd,F
gen,15736,17,female,gilx,T
gen,15736,17,female,Sbr,F
gen,15736,17,female,hSpi`,F
gen,15736,17,female,hstkl,F
gen,15736,17,female,hgdil,F
gen,15736,17,female,hrs,F
gen,15736,17,female,tps,F
gen,15736,17,female,hstkl,T
gen,157376,17,female,hSpi`,F
gen,157376,17,female,hqdiM,F
gen,157376,17,female,Sipr,F
gen,157376,17,female,hwrid,F
gen,157377,18,female,aibd,F
gen,157377,18,female,xpP,T
gen,157377,18,female,pg`,F
gen,157377,18,female,hp`il,T
gen,157377,18,female,Sbr,F
gen,157377,18,female,bzbz,F
gen,157377,18,female,qiST,F
gen,157377,18,female,hSpi`,F
gen,157377,18,female,plS,F
gen,157377,18,female,hrgi`,F
gen,157377,18,female,niqh,F
gen,157377,18,female,ht`ll,T
gen,157377,18,female,drs,F
gen,157377,18,female,aibd,F
gen,157377,18,female,ximM,F
gen,157377,18,female,hstkl,F
gen,157377,18,female,siiM,F
gen,157377,18,female,siiM,F
gen,157377,18,female,hgdil,F
gen,157377,18,female,tps,F
gen,157377,18,female,siiM,F
gen,157377,18,female,bdq,F
gen,157377,18,female,rcx,F
gen,157377,18,female,bdq,F
gen,157377,18,female,hkbid,T
gen,157377,18,female,bzbz,F
gen,157397,17,female,hrg,F
gen,157397,17,female,bzbz,F
gen,157500,17,male,Smr,F
gen,157500,17,male,niqh,T
gen,157500,17,male,bzbz,F
gen,157500,17,male,bzbz,F
gen,157529,16,female,gilx,T
gen,157529,16,female,biTl,F
gen,157529,16,female,h`ib,F
gen,157529,16,female,pg`,F
gen,157529,16,female,bzbz,F
gen,157529,16,female,aibd,F
gen,157529,16,female,tiqN,F
gen,157529,16,female,pg`,F
gen,157529,16,female,ng`,T
gen,157529,16,female,ng`,F
gen,157529,16,female,siiM,F
gen,157529,16,female,hpsiq,F
gen,157529,16,female,siiM,F
